"scenario","target_label","target_size","ate_climate_behavior"
"combo_8","social_norms",1,0.0633659340129504
"combo_8","trust_science",1,0.0437002574566134
"combo_8","policy_support",1,0
"combo_8","belief_concern+harm_present",2,0.233105495873852
"combo_8","belief_concern+harm_future",2,0.202771200116565
"combo_8","belief_concern+weather_risk_prep",2,0.250749787478896
"combo_8","belief_concern+social_norms",2,0.229975518284343
"combo_8","belief_concern+trust_science",2,0.210309841728006
"combo_8","belief_concern+policy_support",2,0.201272139772873
"combo_8","harm_present+harm_future",2,0.197385183966737
"combo_8","harm_present+weather_risk_prep",2,0.24625335776813
"combo_8","harm_present+social_norms",2,0.250330457842585
"combo_8","harm_present+trust_science",2,0.230664781286248
"combo_8","harm_present+policy_support",2,0.192804120987485
"combo_8","harm_future+weather_risk_prep",2,0.103496673672953
"combo_8","harm_future+social_norms",2,0.0633659340129504
"combo_8","harm_future+trust_science",2,0.0437002574566134
"combo_8","harm_future+policy_support",2,0.0104206601371024
"combo_8","weather_risk_prep+social_norms",2,0.156441947548801
"combo_8","weather_risk_prep+trust_science",2,0.136776270992464
"combo_8","weather_risk_prep+policy_support",2,0.0930760135358505
"combo_8","social_norms+trust_science",2,0.0633659340129504
"combo_8","social_norms+policy_support",2,0.0633659340129504
"combo_8","trust_science+policy_support",2,0.0437002574566134
"combo_8","belief_concern+harm_present+harm_future",3,0.233640396453426
"combo_8","belief_concern+harm_present+weather_risk_prep",3,0.276040475875877
"combo_8","belief_concern+harm_present+social_norms",3,0.260844714621205
"combo_8","belief_concern+harm_present+trust_science",3,0.241179038064868
"combo_8","belief_concern+harm_present+policy_support",3,0.233105495873852
"combo_8","belief_concern+harm_future+weather_risk_prep",3,0.252248847822588
"combo_8","belief_concern+harm_future+social_norms",3,0.229975518284343
"combo_8","belief_concern+harm_future+trust_science",3,0.210309841728006
"combo_8","belief_concern+harm_future+policy_support",3,0.202771200116565
"combo_8","belief_concern+weather_risk_prep+social_norms",3,0.279453165990366
"combo_8","belief_concern+weather_risk_prep+trust_science",3,0.259787489434029
"combo_8","belief_concern+weather_risk_prep+policy_support",3,0.250749787478896
"combo_8","belief_concern+social_norms+trust_science",3,0.229975518284343
"combo_8","belief_concern+social_norms+policy_support",3,0.229975518284343
"combo_8","belief_concern+trust_science+policy_support",3,0.210309841728006
"combo_8","harm_present+harm_future+weather_risk_prep",3,0.250834420747382
"combo_8","harm_present+harm_future+social_norms",3,0.250330457842585
"combo_8","harm_present+harm_future+trust_science",3,0.230664781286248
"combo_8","harm_present+harm_future+policy_support",3,0.197385183966737
"combo_8","harm_present+weather_risk_prep+social_norms",3,0.30377969462323
