"spec","target_label","target_size","ate_climate_behavior"
"reverse_harmfuture_harmpresent","harm_present+social_norms+trust_science",3,0.250330457842585
"reverse_harmfuture_harmpresent","harm_present+social_norms+policy_support",3,0.250330457842585
"reverse_harmfuture_harmpresent","harm_present+trust_science+policy_support",3,0.230664781286248
"reverse_harmfuture_harmpresent","harm_future+weather_risk_prep+social_norms",3,0.156441947548801
"reverse_harmfuture_harmpresent","harm_future+weather_risk_prep+trust_science",3,0.136776270992464
"reverse_harmfuture_harmpresent","harm_future+weather_risk_prep+policy_support",3,0.103496673672953
"reverse_harmfuture_harmpresent","harm_future+social_norms+trust_science",3,0.0633659340129504
"reverse_harmfuture_harmpresent","harm_future+social_norms+policy_support",3,0.0633659340129504
"reverse_harmfuture_harmpresent","harm_future+trust_science+policy_support",3,0.0437002574566134
"reverse_harmfuture_harmpresent","weather_risk_prep+social_norms+trust_science",3,0.156441947548801
"reverse_harmfuture_harmpresent","weather_risk_prep+social_norms+policy_support",3,0.156441947548801
"reverse_harmfuture_harmpresent","weather_risk_prep+trust_science+policy_support",3,0.136776270992464
"reverse_harmfuture_harmpresent","social_norms+trust_science+policy_support",3,0.0633659340129504
"drop_harmfuture_trustscience","belief_concern",1,0.201539231844013
"drop_harmfuture_trustscience","harm_present",1,0.187213077473866
"drop_harmfuture_trustscience","harm_future",1,0.119032258691268
"drop_harmfuture_trustscience","weather_risk_prep",1,0.0931993297718136
"drop_harmfuture_trustscience","social_norms",1,0.0634494350874614
"drop_harmfuture_trustscience","trust_science",1,0.0437578411179712
"drop_harmfuture_trustscience","policy_support",1,0
"drop_harmfuture_trustscience","belief_concern+harm_present",2,0.23244947921094
"drop_harmfuture_trustscience","belief_concern+harm_future",2,0.218662588881182
"drop_harmfuture_trustscience","belief_concern+weather_risk_prep",2,0.251082452286414
"drop_harmfuture_trustscience","belief_concern+social_norms",2,0.230280447494548
"drop_harmfuture_trustscience","belief_concern+trust_science",2,0.210588853525058
"drop_harmfuture_trustscience","belief_concern+policy_support",2,0.201539231844013
"drop_harmfuture_trustscience","harm_present+harm_future",2,0.187213077473866
"drop_harmfuture_trustscience","harm_present+weather_risk_prep",2,0.240733143823288
"drop_harmfuture_trustscience","harm_present+social_norms",2,0.250662512561327
"drop_harmfuture_trustscience","harm_present+trust_science",2,0.230970918591837
"drop_harmfuture_trustscience","harm_present+policy_support",2,0.187213077473866
"drop_harmfuture_trustscience","harm_future+weather_risk_prep",2,0.187003049879647
"drop_harmfuture_trustscience","harm_future+social_norms",2,0.182481693778729
"drop_harmfuture_trustscience","harm_future+trust_science",2,0.162790099809239
"drop_harmfuture_trustscience","harm_future+policy_support",2,0.119032258691268
"drop_harmfuture_trustscience","weather_risk_prep+social_norms",2,0.156648764859275
"drop_harmfuture_trustscience","weather_risk_prep+trust_science",2,0.136957170889785
"drop_harmfuture_trustscience","weather_risk_prep+policy_support",2,0.0931993297718136
"drop_harmfuture_trustscience","social_norms+trust_science",2,0.0634494350874614
"drop_harmfuture_trustscience","social_norms+policy_support",2,0.0634494350874614
"drop_harmfuture_trustscience","trust_science+policy_support",2,0.0437578411179712
"drop_harmfuture_trustscience","belief_concern+harm_present+harm_future",3,0.23244947921094
"drop_harmfuture_trustscience","belief_concern+harm_present+weather_risk_prep",3,0.275441363260215
"drop_harmfuture_trustscience","belief_concern+harm_present+social_norms",3,0.261190694861475
"drop_harmfuture_trustscience","belief_concern+harm_present+trust_science",3,0.241499100891985
"drop_harmfuture_trustscience","belief_concern+harm_present+policy_support",3,0.23244947921094
"drop_harmfuture_trustscience","belief_concern+harm_future+weather_risk_prep",3,0.264576563953967
"drop_harmfuture_trustscience","belief_concern+harm_future+social_norms",3,0.247403804531717
"drop_harmfuture_trustscience","belief_concern+harm_future+trust_science",3,0.227712210562227
"drop_harmfuture_trustscience","belief_concern+harm_future+policy_support",3,0.218662588881182
"drop_harmfuture_trustscience","belief_concern+weather_risk_prep+social_norms",3,0.279823667936949
"drop_harmfuture_trustscience","belief_concern+weather_risk_prep+trust_science",3,0.260132073967458
"drop_harmfuture_trustscience","belief_concern+weather_risk_prep+policy_support",3,0.251082452286414
"drop_harmfuture_trustscience","belief_concern+social_norms+trust_science",3,0.230280447494548
"drop_harmfuture_trustscience","belief_concern+social_norms+policy_support",3,0.230280447494548
"drop_harmfuture_trustscience","belief_concern+trust_science+policy_support",3,0.210588853525058
"drop_harmfuture_trustscience","harm_present+harm_future+weather_risk_prep",3,0.240733143823288
"drop_harmfuture_trustscience","harm_present+harm_future+social_norms",3,0.250662512561327
"drop_harmfuture_trustscience","harm_present+harm_future+trust_science",3,0.230970918591837
"drop_harmfuture_trustscience","harm_present+harm_future+policy_support",3,0.187213077473866
"drop_harmfuture_trustscience","harm_present+weather_risk_prep+social_norms",3,0.30418257891075
"drop_harmfuture_trustscience","harm_present+weather_risk_prep+trust_science",3,0.284490984941259
"drop_harmfuture_trustscience","harm_present+weather_risk_prep+policy_support",3,0.240733143823288
"drop_harmfuture_trustscience","harm_present+social_norms+trust_science",3,0.250662512561327
"drop_harmfuture_trustscience","harm_present+social_norms+policy_support",3,0.250662512561327
"drop_harmfuture_trustscience","harm_present+trust_science+policy_support",3,0.230970918591837
"drop_harmfuture_trustscience","harm_future+weather_risk_prep+social_norms",3,0.250452484967108
"drop_harmfuture_trustscience","harm_future+weather_risk_prep+trust_science",3,0.230760890997618
"drop_harmfuture_trustscience","harm_future+weather_risk_prep+policy_support",3,0.187003049879647
"drop_harmfuture_trustscience","harm_future+social_norms+trust_science",3,0.182481693778729
"drop_harmfuture_trustscience","harm_future+social_norms+policy_support",3,0.182481693778729
"drop_harmfuture_trustscience","harm_future+trust_science+policy_support",3,0.162790099809239
"drop_harmfuture_trustscience","weather_risk_prep+social_norms+trust_science",3,0.156648764859275
"drop_harmfuture_trustscience","weather_risk_prep+social_norms+policy_support",3,0.156648764859275
"drop_harmfuture_trustscience","weather_risk_prep+trust_science+policy_support",3,0.136957170889785
"drop_harmfuture_trustscience","social_norms+trust_science+policy_support",3,0.0634494350874614
