"alpha","boot_id","node","n_mags_b","n_zero","n_positive","n_negative","n_unidentified","any_positive","any_negative","all_zero","all_positive","any_unidentified","min_positive","max_positive"
"0.01",874,"belief_concern",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",874,"harm_future",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",874,"harm_present",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",874,"policy_support",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",874,"politics",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",874,"social_norms",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",874,"trust_science",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",874,"weather_risk_prep",3,1,1,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,0.195168882349606,0.195168882349606
"0.01",875,"belief_concern",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",875,"harm_future",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",875,"harm_present",8,4,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",875,"policy_support",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",875,"politics",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",875,"social_norms",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",875,"trust_science",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",875,"weather_risk_prep",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",876,"belief_concern",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",876,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",876,"harm_present",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",876,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",876,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",876,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",876,"trust_science",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",876,"weather_risk_prep",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",877,"belief_concern",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",877,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",877,"harm_present",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",877,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",877,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",877,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",877,"trust_science",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",877,"weather_risk_prep",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",878,"belief_concern",4,0,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.158192488139308,0.158272127955935
"0.01",878,"harm_future",4,0,2,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,0.0866965343519616,0.0867339664985105
"0.01",878,"harm_present",4,0,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.154067837455706,0.154067837455706
"0.01",878,"policy_support",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",878,"politics",4,2,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",878,"social_norms",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",878,"trust_science",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",878,"weather_risk_prep",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",879,"belief_concern",46,46,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",879,"harm_future",46,40,0,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",879,"harm_present",46,16,14,0,16,TRUE,FALSE,FALSE,FALSE,TRUE,0.259249542885769,0.274266552872742
"0.01",879,"policy_support",46,46,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",879,"politics",46,46,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",879,"social_norms",46,46,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",879,"trust_science",46,46,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",879,"weather_risk_prep",46,46,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",881,"belief_concern",76,76,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",881,"harm_future",76,64,0,0,12,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",881,"harm_present",76,24,28,0,24,TRUE,FALSE,FALSE,FALSE,TRUE,0.254825867424368,0.27482417210363
"0.01",881,"policy_support",76,76,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",881,"politics",76,76,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",881,"social_norms",76,76,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",881,"trust_science",76,76,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",881,"weather_risk_prep",76,76,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",882,"belief_concern",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.181756798732627,0.181756798732627
"0.01",882,"harm_future",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.0833453766478472,0.0833453766478472
"0.01",882,"harm_present",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.218670415294329,0.218670415294329
"0.01",882,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",882,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",882,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",882,"trust_science",1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",882,"weather_risk_prep",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",883,"belief_concern",18,0,18,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.288664240069808,0.288664240069808
"0.01",883,"harm_future",18,18,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",883,"harm_present",18,18,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",883,"policy_support",18,18,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",883,"politics",18,18,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",883,"social_norms",18,18,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",883,"trust_science",18,18,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",883,"weather_risk_prep",18,18,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",884,"belief_concern",4,0,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.21967057532906,0.21967057532906
"0.01",884,"harm_future",4,2,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",884,"harm_present",4,0,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.211752134478096,0.254080562468985
"0.01",884,"policy_support",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",884,"politics",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",884,"social_norms",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",884,"trust_science",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",884,"weather_risk_prep",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",885,"belief_concern",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",885,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",885,"harm_present",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",885,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",885,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",885,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",885,"trust_science",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",885,"weather_risk_prep",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",886,"belief_concern",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",886,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",886,"harm_present",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.242731607501942,0.242731607501942
"0.01",886,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",886,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",886,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",886,"trust_science",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",886,"weather_risk_prep",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",887,"belief_concern",30,30,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",887,"harm_future",30,24,0,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",887,"harm_present",30,8,14,0,8,TRUE,FALSE,FALSE,FALSE,TRUE,0.236269425782734,0.250391468069485
"0.01",887,"policy_support",30,30,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",887,"politics",30,30,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",887,"social_norms",30,30,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",887,"trust_science",30,30,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",887,"weather_risk_prep",30,30,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",888,"belief_concern",16,0,16,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.159744216041915,0.161204555501639
"0.01",888,"harm_future",16,7,0,0,9,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",888,"harm_present",16,0,0,0,16,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",888,"policy_support",16,16,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",888,"politics",16,16,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",888,"social_norms",16,16,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",888,"trust_science",16,16,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",888,"weather_risk_prep",16,0,7,0,9,TRUE,FALSE,FALSE,FALSE,TRUE,0.068675794310346,0.0686996019521829
"0.01",889,"belief_concern",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.24779231022356,0.24779231022356
"0.01",889,"harm_future",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",889,"harm_present",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",889,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",889,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",889,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",889,"trust_science",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",889,"weather_risk_prep",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",891,"belief_concern",12,12,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",891,"harm_future",12,12,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",891,"harm_present",12,12,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",891,"policy_support",12,12,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",891,"politics",12,12,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",891,"social_norms",12,12,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",891,"trust_science",12,12,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",891,"weather_risk_prep",12,6,0,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",892,"belief_concern",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.1676846777333,0.1676846777333
"0.01",892,"harm_future",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.129438574509431,0.129438574509431
"0.01",892,"harm_present",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.136792688951335,0.136792688951335
"0.01",892,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",892,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",892,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",892,"trust_science",2,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",892,"weather_risk_prep",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",893,"belief_concern",15,15,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",893,"harm_future",15,12,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",893,"harm_present",15,4,7,0,4,TRUE,FALSE,FALSE,FALSE,TRUE,0.21577151526784,0.27255604224143
"0.01",893,"policy_support",15,15,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",893,"politics",15,15,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",893,"social_norms",15,15,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",893,"trust_science",15,15,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",893,"weather_risk_prep",15,15,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",894,"belief_concern",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",894,"harm_future",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",894,"harm_present",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",894,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",894,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",894,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",894,"trust_science",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",894,"weather_risk_prep",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",895,"belief_concern",68,34,20,0,14,TRUE,FALSE,FALSE,FALSE,TRUE,0.21304604439316,0.229042527682312
"0.01",895,"harm_future",68,51,0,0,17,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",895,"harm_present",68,6,56,0,6,TRUE,FALSE,FALSE,FALSE,TRUE,0.178329089387428,0.234342948358604
"0.01",895,"policy_support",68,68,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",895,"politics",68,64,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",895,"social_norms",68,68,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",895,"trust_science",68,68,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",895,"weather_risk_prep",68,68,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",896,"belief_concern",3,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",896,"harm_future",3,1,1,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,0.0952098061180823,0.0952098061180823
"0.01",896,"harm_present",3,0,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.142738829370772,0.145564059466045
"0.01",896,"policy_support",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",896,"politics",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",896,"social_norms",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",896,"trust_science",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",896,"weather_risk_prep",3,0,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.0821471425603332,0.0822792161640182
"0.01",897,"belief_concern",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",897,"harm_future",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",897,"harm_present",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",897,"policy_support",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",897,"politics",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",897,"social_norms",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",897,"trust_science",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",897,"weather_risk_prep",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",899,"belief_concern",11,11,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",899,"harm_future",11,8,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",899,"harm_present",11,2,7,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,0.174419318133906,0.238164110001011
"0.01",899,"policy_support",11,11,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",899,"politics",11,11,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",899,"social_norms",11,11,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",899,"trust_science",11,11,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",899,"weather_risk_prep",11,11,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",900,"belief_concern",2,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",900,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",900,"harm_present",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.122885302897888,0.126011625625899
"0.01",900,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",900,"politics",2,1,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",900,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",900,"trust_science",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",900,"weather_risk_prep",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.0952479405435417,0.0985396348264393
"0.01",901,"belief_concern",150,94,28,0,28,TRUE,FALSE,FALSE,FALSE,TRUE,0.17871385333164,0.251059722502814
"0.01",901,"harm_future",150,106,14,0,30,TRUE,FALSE,FALSE,FALSE,TRUE,0.0882304973270715,0.0882304973270715
"0.01",901,"harm_present",150,24,96,0,30,TRUE,FALSE,FALSE,FALSE,TRUE,0.227089094076223,0.288985475822859
"0.01",901,"policy_support",150,150,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",901,"politics",150,150,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",901,"social_norms",150,142,0,0,8,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",901,"trust_science",150,150,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",901,"weather_risk_prep",150,72,0,0,78,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",902,"belief_concern",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",902,"harm_future",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",902,"harm_present",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",902,"policy_support",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",902,"politics",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",902,"social_norms",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",902,"trust_science",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",902,"weather_risk_prep",6,0,6,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.199205207824035,0.199205207824035
"0.01",903,"belief_concern",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",903,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",903,"harm_present",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.249206859564548,0.249206859564548
"0.01",903,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",903,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",903,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",903,"trust_science",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",903,"weather_risk_prep",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",904,"belief_concern",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.239742753792946,0.239742753792946
"0.01",904,"harm_future",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",904,"harm_present",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.182112858468272,0.182112858468272
"0.01",904,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",904,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",904,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",904,"trust_science",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",904,"weather_risk_prep",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",905,"belief_concern",4,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",905,"harm_future",4,2,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",905,"harm_present",4,0,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.139975764799502,0.157300145192689
"0.01",905,"policy_support",4,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",905,"politics",4,2,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",905,"social_norms",4,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",905,"trust_science",4,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",905,"weather_risk_prep",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",906,"belief_concern",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",906,"harm_future",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",906,"harm_present",8,0,8,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.206123448950697,0.237599641422749
"0.01",906,"policy_support",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",906,"politics",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",906,"social_norms",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",906,"trust_science",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",906,"weather_risk_prep",8,4,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.01",907,"belief_concern",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",907,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",907,"harm_present",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",907,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",907,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",907,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",907,"trust_science",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.01",907,"weather_risk_prep",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
