"spec","target_label","target_size","ate_climate_behavior"
"confound_1of8_harm_present_weather_risk_prep","belief_concern+harm_future+weather_risk_prep",3,0.270890465934454
"confound_1of8_harm_present_weather_risk_prep","belief_concern+harm_future+social_norms",3,0.244828226641984
"confound_1of8_harm_present_weather_risk_prep","belief_concern+harm_future+trust_science",3,0.2273127368974
"confound_1of8_harm_present_weather_risk_prep","belief_concern+harm_future+policy_support",3,0.225599691615436
"confound_1of8_harm_present_weather_risk_prep","belief_concern+weather_risk_prep+social_norms",3,0.280728906076872
"confound_1of8_harm_present_weather_risk_prep","belief_concern+weather_risk_prep+trust_science",3,0.263213416332287
"confound_1of8_harm_present_weather_risk_prep","belief_concern+weather_risk_prep+policy_support",3,0.260597135479375
"confound_1of8_harm_present_weather_risk_prep","belief_concern+social_norms+trust_science",3,0.231233340717864
"confound_1of8_harm_present_weather_risk_prep","belief_concern+social_norms+policy_support",3,0.231233340717864
"confound_1of8_harm_present_weather_risk_prep","belief_concern+trust_science+policy_support",3,0.216547096391867
"confound_1of8_harm_present_weather_risk_prep","harm_present+harm_future+weather_risk_prep",3,0.256644756282955
"confound_1of8_harm_present_weather_risk_prep","harm_present+harm_future+social_norms",3,0.212625184609267
"confound_1of8_harm_present_weather_risk_prep","harm_present+harm_future+trust_science",3,0.189659548190705
"confound_1of8_harm_present_weather_risk_prep","harm_present+harm_future+policy_support",3,0.177886870215387
"confound_1of8_harm_present_weather_risk_prep","harm_present+weather_risk_prep+social_norms",3,0.305734847607866
"confound_1of8_harm_present_weather_risk_prep","harm_present+weather_risk_prep+trust_science",3,0.282769211189303
"confound_1of8_harm_present_weather_risk_prep","harm_present+weather_risk_prep+policy_support",3,0.264717737933105
"confound_1of8_harm_present_weather_risk_prep","harm_present+social_norms+trust_science",3,0.212625184609267
"confound_1of8_harm_present_weather_risk_prep","harm_present+social_norms+policy_support",3,0.212625184609267
"confound_1of8_harm_present_weather_risk_prep","harm_present+trust_science+policy_support",3,0.197938940283271
"confound_1of8_harm_present_weather_risk_prep","harm_future+weather_risk_prep+social_norms",3,0.244884107575084
"confound_1of8_harm_present_weather_risk_prep","harm_future+weather_risk_prep+trust_science",3,0.221918471156521
"confound_1of8_harm_present_weather_risk_prep","harm_future+weather_risk_prep+policy_support",3,0.210145793181204
"confound_1of8_harm_present_weather_risk_prep","harm_future+social_norms+trust_science",3,0.151774444576486
"confound_1of8_harm_present_weather_risk_prep","harm_future+social_norms+policy_support",3,0.151774444576486
"confound_1of8_harm_present_weather_risk_prep","harm_future+trust_science+policy_support",3,0.137088200250489
"confound_1of8_harm_present_weather_risk_prep","weather_risk_prep+social_norms+trust_science",3,0.150379962333268
"confound_1of8_harm_present_weather_risk_prep","weather_risk_prep+social_norms+policy_support",3,0.150379962333268
"confound_1of8_harm_present_weather_risk_prep","weather_risk_prep+trust_science+policy_support",3,0.135693718007271
"confound_1of8_harm_present_weather_risk_prep","social_norms+trust_science+policy_support",3,0.0572702993346699
"confound_1of8_belief_concern_weather_risk_prep","belief_concern",1,0.197435599127042
"confound_1of8_belief_concern_weather_risk_prep","harm_present",1,0.197559060790539
"confound_1of8_belief_concern_weather_risk_prep","harm_future",1,0.133755117596628
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep",1,0.0929443333474068
"confound_1of8_belief_concern_weather_risk_prep","social_norms",1,0.0570529576790728
"confound_1of8_belief_concern_weather_risk_prep","trust_science",1,0.0341691252413373
"confound_1of8_belief_concern_weather_risk_prep","policy_support",1,0.0161884927070767
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_present",2,0.230083196147471
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_future",2,0.21669474998653
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+weather_risk_prep",2,0.255274315770594
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+social_norms",2,0.221964421449183
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+trust_science",2,0.204508028315908
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+policy_support",2,0.201898279343639
"confound_1of8_belief_concern_weather_risk_prep","harm_present+harm_future",2,0.205706454786789
"confound_1of8_belief_concern_weather_risk_prep","harm_present+weather_risk_prep",2,0.248447902627941
"confound_1of8_belief_concern_weather_risk_prep","harm_present+social_norms",2,0.254612018469612
"confound_1of8_belief_concern_weather_risk_prep","harm_present+trust_science",2,0.231728186031876
"confound_1of8_belief_concern_weather_risk_prep","harm_present+policy_support",2,0.213747553497616
"confound_1of8_belief_concern_weather_risk_prep","harm_future+weather_risk_prep",2,0.199960639105547
"confound_1of8_belief_concern_weather_risk_prep","harm_future+social_norms",2,0.182660681279451
"confound_1of8_belief_concern_weather_risk_prep","harm_future+trust_science",2,0.159776848841716
"confound_1of8_belief_concern_weather_risk_prep","harm_future+policy_support",2,0.148049824884902
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep+social_norms",2,0.14999729102648
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep+trust_science",2,0.127113458588744
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep+policy_support",2,0.109132826054484
"confound_1of8_belief_concern_weather_risk_prep","social_norms+trust_science",2,0.0570529576790728
"confound_1of8_belief_concern_weather_risk_prep","social_norms+policy_support",2,0.0570529576790728
"confound_1of8_belief_concern_weather_risk_prep","trust_science+policy_support",2,0.0424153248440058
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_present+harm_future",3,0.231256324270753
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_present+weather_risk_prep",3,0.280972037984873
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_present+social_norms",3,0.254612018469612
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_present+trust_science",3,0.237155625336336
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_present+policy_support",3,0.234545876364067
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_future+weather_risk_prep",3,0.270683394795418
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_future+social_norms",3,0.240050444185389
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_future+trust_science",3,0.222594051052114
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_future+policy_support",3,0.220884747559415
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+weather_risk_prep+social_norms",3,0.279803138092735
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+weather_risk_prep+trust_science",3,0.262346744959459
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+weather_risk_prep+policy_support",3,0.259736995987191
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+social_norms+trust_science",3,0.221964421449183
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+social_norms+policy_support",3,0.221964421449183
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+trust_science+policy_support",3,0.207326788614116
"confound_1of8_belief_concern_weather_risk_prep","harm_present+harm_future+weather_risk_prep",3,0.256595296624191
"confound_1of8_belief_concern_weather_risk_prep","harm_present+harm_future+social_norms",3,0.254612018469612
"confound_1of8_belief_concern_weather_risk_prep","harm_present+harm_future+trust_science",3,0.231728186031876
"confound_1of8_belief_concern_weather_risk_prep","harm_present+harm_future+policy_support",3,0.220001162075062
"confound_1of8_belief_concern_weather_risk_prep","harm_present+weather_risk_prep+social_norms",3,0.305500860307014
"confound_1of8_belief_concern_weather_risk_prep","harm_present+weather_risk_prep+trust_science",3,0.282617027869278
"confound_1of8_belief_concern_weather_risk_prep","harm_present+weather_risk_prep+policy_support",3,0.264636395335018
"confound_1of8_belief_concern_weather_risk_prep","harm_present+social_norms+trust_science",3,0.254612018469612
"confound_1of8_belief_concern_weather_risk_prep","harm_present+social_norms+policy_support",3,0.254612018469612
"confound_1of8_belief_concern_weather_risk_prep","harm_present+trust_science+policy_support",3,0.239974385634545
"confound_1of8_belief_concern_weather_risk_prep","harm_future+weather_risk_prep+social_norms",3,0.24886620278837
"confound_1of8_belief_concern_weather_risk_prep","harm_future+weather_risk_prep+trust_science",3,0.225982370350634
"confound_1of8_belief_concern_weather_risk_prep","harm_future+weather_risk_prep+policy_support",3,0.21425534639382
"confound_1of8_belief_concern_weather_risk_prep","harm_future+social_norms+trust_science",3,0.182660681279451
"confound_1of8_belief_concern_weather_risk_prep","harm_future+social_norms+policy_support",3,0.182660681279451
"confound_1of8_belief_concern_weather_risk_prep","harm_future+trust_science+policy_support",3,0.168023048444384
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep+social_norms+trust_science",3,0.14999729102648
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep+social_norms+policy_support",3,0.14999729102648
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep+trust_science+policy_support",3,0.135359658191413
"confound_1of8_belief_concern_weather_risk_prep","social_norms+trust_science+policy_support",3,0.0570529576790728
"confound_1of8_social_norms_climate_behavior","belief_concern",1,0.199543134005375
"confound_1of8_social_norms_climate_behavior","harm_present",1,0.226402234241411
"confound_1of8_social_norms_climate_behavior","harm_future",1,0.143949172843746
"confound_1of8_social_norms_climate_behavior","weather_risk_prep",1,0.0931409865195775
"confound_1of8_social_norms_climate_behavior","social_norms",1,0
"confound_1of8_social_norms_climate_behavior","trust_science",1,0
"confound_1of8_social_norms_climate_behavior","policy_support",1,0
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_present",2,0.236923824624855
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_future",2,0.220250917769385
"confound_1of8_social_norms_climate_behavior","belief_concern+weather_risk_prep",2,0.249055345205163
"confound_1of8_social_norms_climate_behavior","belief_concern+social_norms",2,0.199543134005375
"confound_1of8_social_norms_climate_behavior","belief_concern+trust_science",2,0.199543134005375
"confound_1of8_social_norms_climate_behavior","belief_concern+policy_support",2,0.199543134005375
"confound_1of8_social_norms_climate_behavior","harm_present+harm_future",2,0.226402234241411
"confound_1of8_social_norms_climate_behavior","harm_present+weather_risk_prep",2,0.279888795686435
"confound_1of8_social_norms_climate_behavior","harm_present+social_norms",2,0.226402234241411
"confound_1of8_social_norms_climate_behavior","harm_present+trust_science",2,0.226402234241411
"confound_1of8_social_norms_climate_behavior","harm_present+policy_support",2,0.226402234241411
"confound_1of8_social_norms_climate_behavior","harm_future+weather_risk_prep",2,0.211877414850433
"confound_1of8_social_norms_climate_behavior","harm_future+social_norms",2,0.143949172843746
"confound_1of8_social_norms_climate_behavior","harm_future+trust_science",2,0.143949172843746
"confound_1of8_social_norms_climate_behavior","harm_future+policy_support",2,0.143949172843746
"confound_1of8_social_norms_climate_behavior","weather_risk_prep+social_norms",2,0.0931409865195775
"confound_1of8_social_norms_climate_behavior","weather_risk_prep+trust_science",2,0.0931409865195775
"confound_1of8_social_norms_climate_behavior","weather_risk_prep+policy_support",2,0.0931409865195775
"confound_1of8_social_norms_climate_behavior","social_norms+trust_science",2,0
"confound_1of8_social_norms_climate_behavior","social_norms+policy_support",2,0
"confound_1of8_social_norms_climate_behavior","trust_science+policy_support",2,0
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_present+harm_future",3,0.236923824624855
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_present+weather_risk_prep",3,0.279888795686435
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_present+social_norms",3,0.236923824624855
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_present+trust_science",3,0.236923824624855
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_present+policy_support",3,0.236923824624855
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_future+weather_risk_prep",3,0.266136153897653
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_future+social_norms",3,0.220250917769385
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_future+trust_science",3,0.220250917769385
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_future+policy_support",3,0.220250917769385
"confound_1of8_social_norms_climate_behavior","belief_concern+weather_risk_prep+social_norms",3,0.249055345205163
"confound_1of8_social_norms_climate_behavior","belief_concern+weather_risk_prep+trust_science",3,0.249055345205163
"confound_1of8_social_norms_climate_behavior","belief_concern+weather_risk_prep+policy_support",3,0.249055345205163
"confound_1of8_social_norms_climate_behavior","belief_concern+social_norms+trust_science",3,0.199543134005375
"confound_1of8_social_norms_climate_behavior","belief_concern+social_norms+policy_support",3,0.199543134005375
"confound_1of8_social_norms_climate_behavior","belief_concern+trust_science+policy_support",3,0.199543134005375
"confound_1of8_social_norms_climate_behavior","harm_present+harm_future+weather_risk_prep",3,0.279888795686435
"confound_1of8_social_norms_climate_behavior","harm_present+harm_future+social_norms",3,0.226402234241411
"confound_1of8_social_norms_climate_behavior","harm_present+harm_future+trust_science",3,0.226402234241411
"confound_1of8_social_norms_climate_behavior","harm_present+harm_future+policy_support",3,0.226402234241411
"confound_1of8_social_norms_climate_behavior","harm_present+weather_risk_prep+social_norms",3,0.279888795686435
"confound_1of8_social_norms_climate_behavior","harm_present+weather_risk_prep+trust_science",3,0.279888795686435
"confound_1of8_social_norms_climate_behavior","harm_present+weather_risk_prep+policy_support",3,0.279888795686435
"confound_1of8_social_norms_climate_behavior","harm_present+social_norms+trust_science",3,0.226402234241411
"confound_1of8_social_norms_climate_behavior","harm_present+social_norms+policy_support",3,0.226402234241411
"confound_1of8_social_norms_climate_behavior","harm_present+trust_science+policy_support",3,0.226402234241411
"confound_1of8_social_norms_climate_behavior","harm_future+weather_risk_prep+social_norms",3,0.211877414850433
"confound_1of8_social_norms_climate_behavior","harm_future+weather_risk_prep+trust_science",3,0.211877414850433
"confound_1of8_social_norms_climate_behavior","harm_future+weather_risk_prep+policy_support",3,0.211877414850433
"confound_1of8_social_norms_climate_behavior","harm_future+social_norms+trust_science",3,0.143949172843746
"confound_1of8_social_norms_climate_behavior","harm_future+social_norms+policy_support",3,0.143949172843746
"confound_1of8_social_norms_climate_behavior","harm_future+trust_science+policy_support",3,0.143949172843746
"confound_1of8_social_norms_climate_behavior","weather_risk_prep+social_norms+trust_science",3,0.0931409865195775
"confound_1of8_social_norms_climate_behavior","weather_risk_prep+social_norms+policy_support",3,0.0931409865195775
"confound_1of8_social_norms_climate_behavior","weather_risk_prep+trust_science+policy_support",3,0.0931409865195775
"confound_1of8_social_norms_climate_behavior","social_norms+trust_science+policy_support",3,0
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern",1,0.20288634143328
"confound_1of8_weather_risk_prep_climate_behavior","harm_present",1,0.202769185728658
"confound_1of8_weather_risk_prep_climate_behavior","harm_future",1,0.137337561827742
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep",1,0
"confound_1of8_weather_risk_prep_climate_behavior","social_norms",1,0.0589109727856879
"confound_1of8_weather_risk_prep_climate_behavior","trust_science",1,0.0352874199767899
"confound_1of8_weather_risk_prep_climate_behavior","policy_support",1,0.0167188107311471
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_present",2,0.236365041339576
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_future",2,0.222643017611393
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+weather_risk_prep",2,0.20288634143328
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+social_norms",2,0.228201458608049
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+trust_science",2,0.210184187573798
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+policy_support",2,0.207492956126686
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+harm_future",2,0.211183738751905
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+weather_risk_prep",2,0.202769185728658
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+social_norms",2,0.261680158514346
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+trust_science",2,0.238056605705448
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+policy_support",2,0.219487996459805
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+weather_risk_prep",2,0.137337561827742
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+social_norms",2,0.187833981590183
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+trust_science",2,0.164210428781285
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+policy_support",2,0.152100488526794
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep+social_norms",2,0.0589109727856879
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep+trust_science",2,0.0352874199767899
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep+policy_support",2,0.0167188107311471
"confound_1of8_weather_risk_prep_climate_behavior","social_norms+trust_science",2,0.0589109727856879
"confound_1of8_weather_risk_prep_climate_behavior","social_norms+policy_support",2,0.0589109727856879
"confound_1of8_weather_risk_prep_climate_behavior","trust_science+policy_support",2,0.0438040004675722
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_present+harm_future",3,0.237575515714186
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_present+weather_risk_prep",3,0.236365041339576
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_present+social_norms",3,0.261680158514346
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_present+trust_science",3,0.243662887480094
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_present+policy_support",3,0.240971656032982
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_future+weather_risk_prep",3,0.222643017611393
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_future+social_norms",3,0.246747660411553
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_future+trust_science",3,0.228730389377301
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_future+policy_support",3,0.226968268874797
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+weather_risk_prep+social_norms",3,0.228201458608049
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+weather_risk_prep+trust_science",3,0.210184187573798
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+weather_risk_prep+policy_support",3,0.207492956126686
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+social_norms+trust_science",3,0.228201458608049
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+social_norms+policy_support",3,0.228201458608049
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+trust_science+policy_support",3,0.213094486289934
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+harm_future+weather_risk_prep",3,0.211183738751905
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+harm_future+social_norms",3,0.261680158514346
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+harm_future+trust_science",3,0.238056605705448
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+harm_future+policy_support",3,0.225946665450957
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+weather_risk_prep+social_norms",3,0.261680158514346
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+weather_risk_prep+trust_science",3,0.238056605705448
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+weather_risk_prep+policy_support",3,0.219487996459805
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+social_norms+trust_science",3,0.261680158514346
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+social_norms+policy_support",3,0.261680158514346
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+trust_science+policy_support",3,0.24657318619623
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+weather_risk_prep+social_norms",3,0.187833981590183
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+weather_risk_prep+trust_science",3,0.164210428781285
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+weather_risk_prep+policy_support",3,0.152100488526794
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+social_norms+trust_science",3,0.187833981590183
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+social_norms+policy_support",3,0.187833981590183
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+trust_science+policy_support",3,0.172727009272067
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep+social_norms+trust_science",3,0.0589109727856879
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep+social_norms+policy_support",3,0.0589109727856879
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep+trust_science+policy_support",3,0.0438040004675722
"confound_1of8_weather_risk_prep_climate_behavior","social_norms+trust_science+policy_support",3,0.0589109727856879
"confound_all8","belief_concern",1,0.0504265185729213
"confound_all8","harm_present",1,0.172072448062162
"confound_all8","harm_future",1,0.107118658436483
"confound_all8","weather_risk_prep",1,0
"confound_all8","social_norms",1,0
"confound_all8","trust_science",1,0
"confound_all8","policy_support",1,0
"confound_all8","belief_concern+harm_present",2,0.172072448062162
"confound_all8","belief_concern+harm_future",2,0.157545177009405
"confound_all8","belief_concern+weather_risk_prep",2,0.0504265185729213
"confound_all8","belief_concern+social_norms",2,0.0504265185729213
"confound_all8","belief_concern+trust_science",2,0.0504265185729213
"confound_all8","belief_concern+policy_support",2,0.0504265185729213
"confound_all8","harm_present+harm_future",2,0.172072448062162
"confound_all8","harm_present+weather_risk_prep",2,0.172072448062162
"confound_all8","harm_present+social_norms",2,0.172072448062162
"confound_all8","harm_present+trust_science",2,0.172072448062162
"confound_all8","harm_present+policy_support",2,0.172072448062162
"confound_all8","harm_future+weather_risk_prep",2,0.107118658436483
"confound_all8","harm_future+social_norms",2,0.107118658436483
"confound_all8","harm_future+trust_science",2,0.107118658436483
"confound_all8","harm_future+policy_support",2,0.107118658436483
"confound_all8","weather_risk_prep+social_norms",2,0
"confound_all8","weather_risk_prep+trust_science",2,0
"confound_all8","weather_risk_prep+policy_support",2,0
"confound_all8","social_norms+trust_science",2,0
"confound_all8","social_norms+policy_support",2,0
"confound_all8","trust_science+policy_support",2,0
"confound_all8","belief_concern+harm_present+harm_future",3,0.172072448062162
"confound_all8","belief_concern+harm_present+weather_risk_prep",3,0.172072448062162
"confound_all8","belief_concern+harm_present+social_norms",3,0.172072448062162
"confound_all8","belief_concern+harm_present+trust_science",3,0.172072448062162
"confound_all8","belief_concern+harm_present+policy_support",3,0.172072448062162
"confound_all8","belief_concern+harm_future+weather_risk_prep",3,0.157545177009405
"confound_all8","belief_concern+harm_future+social_norms",3,0.157545177009405
"confound_all8","belief_concern+harm_future+trust_science",3,0.157545177009405
"confound_all8","belief_concern+harm_future+policy_support",3,0.157545177009405
"confound_all8","belief_concern+weather_risk_prep+social_norms",3,0.0504265185729213
"confound_all8","belief_concern+weather_risk_prep+trust_science",3,0.0504265185729213
"confound_all8","belief_concern+weather_risk_prep+policy_support",3,0.0504265185729213
"confound_all8","belief_concern+social_norms+trust_science",3,0.0504265185729213
"confound_all8","belief_concern+social_norms+policy_support",3,0.0504265185729213
"confound_all8","belief_concern+trust_science+policy_support",3,0.0504265185729213
"confound_all8","harm_present+harm_future+weather_risk_prep",3,0.172072448062162
"confound_all8","harm_present+harm_future+social_norms",3,0.172072448062162
"confound_all8","harm_present+harm_future+trust_science",3,0.172072448062162
"confound_all8","harm_present+harm_future+policy_support",3,0.172072448062162
"confound_all8","harm_present+weather_risk_prep+social_norms",3,0.172072448062162
"confound_all8","harm_present+weather_risk_prep+trust_science",3,0.172072448062162
"confound_all8","harm_present+weather_risk_prep+policy_support",3,0.172072448062162
"confound_all8","harm_present+social_norms+trust_science",3,0.172072448062162
"confound_all8","harm_present+social_norms+policy_support",3,0.172072448062162
"confound_all8","harm_present+trust_science+policy_support",3,0.172072448062162
"confound_all8","harm_future+weather_risk_prep+social_norms",3,0.107118658436483
"confound_all8","harm_future+weather_risk_prep+trust_science",3,0.107118658436483
"confound_all8","harm_future+weather_risk_prep+policy_support",3,0.107118658436483
"confound_all8","harm_future+social_norms+trust_science",3,0.107118658436483
"confound_all8","harm_future+social_norms+policy_support",3,0.107118658436483
"confound_all8","harm_future+trust_science+policy_support",3,0.107118658436483
"confound_all8","weather_risk_prep+social_norms+trust_science",3,0
"confound_all8","weather_risk_prep+social_norms+policy_support",3,0
"confound_all8","weather_risk_prep+trust_science+policy_support",3,0
"confound_all8","social_norms+trust_science+policy_support",3,0
"reverse_harmfuture_harmpresent","belief_concern",1,0.205910269493508
"reverse_harmfuture_harmpresent","harm_present",1,0.199660429440765
"reverse_harmfuture_harmpresent","harm_future",1,0.00815198145018521
"reverse_harmfuture_harmpresent","weather_risk_prep",1,0.0927883702055832
"reverse_harmfuture_harmpresent","social_norms",1,0.0570726895817319
"reverse_harmfuture_harmpresent","trust_science",1,0.0341862949302948
"reverse_harmfuture_harmpresent","policy_support",1,0.0161971092740783
"reverse_harmfuture_harmpresent","belief_concern+harm_present",2,0.238875693901639
"reverse_harmfuture_harmpresent","belief_concern+harm_future",2,0.207082971694613
"reverse_harmfuture_harmpresent","belief_concern+weather_risk_prep",2,0.255235041793055
"reverse_harmfuture_harmpresent","belief_concern+social_norms",2,0.230435444092948
"reverse_harmfuture_harmpresent","belief_concern+trust_science",2,0.212980390202419
"reverse_harmfuture_harmpresent","belief_concern+policy_support",2,0.210373137302744
"reverse_harmfuture_harmpresent","harm_present+harm_future",2,0.203244150655617
"reverse_harmfuture_harmpresent","harm_present+weather_risk_prep",2,0.252944504154984
"reverse_harmfuture_harmpresent","harm_present+social_norms",2,0.252164858787163
"reverse_harmfuture_harmpresent","harm_present+trust_science",2,0.229278464135726
"reverse_harmfuture_harmpresent","harm_present+policy_support",2,0.214795689413464
"reverse_harmfuture_harmpresent","harm_future+weather_risk_prep",2,0.100940351655768
"reverse_harmfuture_harmpresent","harm_future+social_norms",2,0.0570726895817319
"reverse_harmfuture_harmpresent","harm_future+trust_science",2,0.0341862949302948
"reverse_harmfuture_harmpresent","harm_future+policy_support",2,0.0224542389947629
"reverse_harmfuture_harmpresent","weather_risk_prep+social_norms",2,0.149861059787315
"reverse_harmfuture_harmpresent","weather_risk_prep+trust_science",2,0.126974665135878
"reverse_harmfuture_harmpresent","weather_risk_prep+policy_support",2,0.108985479479662
"reverse_harmfuture_harmpresent","social_norms+trust_science",2,0.0570726895817319
"reverse_harmfuture_harmpresent","social_norms+policy_support",2,0.0570726895817319
"reverse_harmfuture_harmpresent","trust_science+policy_support",2,0.0424371201665931
"reverse_harmfuture_harmpresent","belief_concern+harm_present+harm_future",3,0.239294142303499
"reverse_harmfuture_harmpresent","belief_concern+harm_present+weather_risk_prep",3,0.281678012701188
"reverse_harmfuture_harmpresent","belief_concern+harm_present+social_norms",3,0.262646614701834
"reverse_harmfuture_harmpresent","belief_concern+harm_present+trust_science",3,0.245191560811305
"reverse_harmfuture_harmpresent","belief_concern+harm_present+policy_support",3,0.243163242480242
"reverse_harmfuture_harmpresent","belief_concern+harm_future+weather_risk_prep",3,0.256407743994159
"reverse_harmfuture_harmpresent","belief_concern+harm_future+social_norms",3,0.230435444092948
"reverse_harmfuture_harmpresent","belief_concern+harm_future+trust_science",3,0.212980390202419
"reverse_harmfuture_harmpresent","belief_concern+harm_future+policy_support",3,0.211273255861757
"reverse_harmfuture_harmpresent","belief_concern+weather_risk_prep+social_norms",3,0.279760216392494
"reverse_harmfuture_harmpresent","belief_concern+weather_risk_prep+trust_science",3,0.262305162501966
"reverse_harmfuture_harmpresent","belief_concern+weather_risk_prep+policy_support",3,0.259697909602291
"reverse_harmfuture_harmpresent","belief_concern+social_norms+trust_science",3,0.230435444092948
"reverse_harmfuture_harmpresent","belief_concern+social_norms+policy_support",3,0.230435444092948
"reverse_harmfuture_harmpresent","belief_concern+trust_science+policy_support",3,0.215799874677809
"reverse_harmfuture_harmpresent","harm_present+harm_future+weather_risk_prep",3,0.256528225369836
"reverse_harmfuture_harmpresent","harm_present+harm_future+social_norms",3,0.252164858787163
"reverse_harmfuture_harmpresent","harm_present+harm_future+trust_science",3,0.229278464135726
"reverse_harmfuture_harmpresent","harm_present+harm_future+policy_support",3,0.217546408200194
