"scenario","target_label","target_size","ate_climate_behavior"
"combo_7","harm_present+policy_support",2,0.228729735524869
"combo_7","harm_future+weather_risk_prep",2,0.216441582929186
"combo_7","harm_future+social_norms",2,0.145429027563945
"combo_7","harm_future+trust_science",2,0.145429027563945
"combo_7","harm_future+policy_support",2,0.145429027563945
"combo_7","weather_risk_prep+social_norms",2,0.0973700926998993
"combo_7","weather_risk_prep+trust_science",2,0.0973700926998993
"combo_7","weather_risk_prep+policy_support",2,0.0973700926998993
"combo_7","social_norms+trust_science",2,0
"combo_7","social_norms+policy_support",2,0
"combo_7","trust_science+policy_support",2,0
